Date,Symbols,Close
10/20/2015 16:00,MSFT,47.77
10/21/2015 16:00,MSFT,47.2
10/22/2015 16:00,MSFT,48.03
10/23/2015 16:00,MSFT,52.87
10/26/2015 16:00,MSFT,54.25
10/27/2015 16:00,MSFT,53.69
10/28/2015 16:00,MSFT,53.98
10/29/2015 16:00,MSFT,53.36
10/30/2015 16:00,MSFT,52.64
11/2/2015 16:00,MSFT,53.24
11/3/2015 16:00,MSFT,54.15
11/4/2015 16:00,MSFT,54.4
11/5/2015 16:00,MSFT,54.38
11/6/2015 16:00,MSFT,54.92
11/9/2015 16:00,MSFT,54.16
11/10/2015 16:00,MSFT,53.51
11/11/2015 16:00,MSFT,53.65
11/12/2015 16:00,MSFT,53.32
11/13/2015 16:00,MSFT,52.84
11/16/2015 16:00,MSFT,53.77
11/17/2015 16:00,MSFT,52.97
11/18/2015 16:00,MSFT,53.85
11/19/2015 16:00,MSFT,53.94
11/20/2015 16:00,MSFT,54.19
11/23/2015 16:00,MSFT,54.19
11/24/2015 16:00,MSFT,54.25
11/25/2015 16:00,MSFT,53.69
11/27/2015 16:00,MSFT,53.93
11/30/2015 16:00,MSFT,54.35
12/1/2015 16:00,MSFT,55.22
12/2/2015 16:00,MSFT,55.21
12/3/2015 16:00,MSFT,54.2
12/4/2015 16:00,MSFT,55.91
12/7/2015 16:00,MSFT,55.81
12/8/2015 16:00,MSFT,55.79
12/9/2015 16:00,MSFT,54.98
12/10/2015 16:00,MSFT,55.27
12/11/2015 16:00,MSFT,54.06
12/14/2015 16:00,MSFT,55.14
12/15/2015 16:00,MSFT,55.2
12/16/2015 16:00,MSFT,56.13
12/17/2015 16:00,MSFT,55.7
12/18/2015 16:00,MSFT,54.13
12/21/2015 16:00,MSFT,54.83
12/22/2015 16:00,MSFT,55.35
12/23/2015 16:00,MSFT,55.82
12/24/2015 16:00,MSFT,55.67
12/28/2015 16:00,MSFT,55.95
12/29/2015 16:00,MSFT,56.55
12/30/2015 16:00,MSFT,56.31
12/31/2015 16:00,MSFT,55.48
1/4/2016 16:00,MSFT,54.8
1/5/2016 16:00,MSFT,55.05
1/6/2016 16:00,MSFT,54.05
1/7/2016 16:00,MSFT,52.17
1/8/2016 16:00,MSFT,52.33
1/11/2016 16:00,MSFT,52.3
1/12/2016 16:00,MSFT,52.78
1/13/2016 16:00,MSFT,51.64
1/14/2016 16:00,MSFT,53.11
1/15/2016 16:00,MSFT,50.99
1/19/2016 16:00,MSFT,50.56
1/20/2016 16:00,MSFT,50.79
1/21/2016 16:00,MSFT,50.48
1/22/2016 16:00,MSFT,52.29
1/25/2016 16:00,MSFT,51.79
1/26/2016 16:00,MSFT,52.17
1/27/2016 16:00,MSFT,51.22
1/28/2016 16:00,MSFT,52.06
1/29/2016 16:00,MSFT,55.09
2/1/2016 16:00,MSFT,54.71
2/2/2016 16:00,MSFT,53
2/3/2016 16:00,MSFT,52.16
2/4/2016 16:00,MSFT,52
2/5/2016 16:00,MSFT,50.16
2/8/2016 16:00,MSFT,49.41
2/9/2016 16:00,MSFT,49.28
2/10/2016 16:00,MSFT,49.71
2/11/2016 16:00,MSFT,49.69
2/12/2016 16:00,MSFT,50.5
2/16/2016 16:00,MSFT,51.09
2/17/2016 16:00,MSFT,52.42
2/18/2016 16:00,MSFT,52.19
2/19/2016 16:00,MSFT,51.82
2/22/2016 16:00,MSFT,52.65
2/23/2016 16:00,MSFT,51.18
2/24/2016 16:00,MSFT,51.36
2/25/2016 16:00,MSFT,52.1
2/26/2016 16:00,MSFT,51.3
2/29/2016 16:00,MSFT,50.88
3/1/2016 16:00,MSFT,52.58
3/2/2016 16:00,MSFT,52.95
3/3/2016 16:00,MSFT,52.35
3/4/2016 16:00,MSFT,52.03
3/7/2016 16:00,MSFT,51.03
3/8/2016 16:00,MSFT,51.65
3/9/2016 16:00,MSFT,52.84
3/10/2016 16:00,MSFT,52.05
3/11/2016 16:00,MSFT,53.07
3/14/2016 16:00,MSFT,53.17
3/15/2016 16:00,MSFT,53.59
3/16/2016 16:00,MSFT,54.35
3/17/2016 16:00,MSFT,54.66
3/18/2016 16:00,MSFT,53.49
3/21/2016 16:00,MSFT,53.86
3/22/2016 16:00,MSFT,54.07
3/23/2016 16:00,MSFT,53.97
3/24/2016 16:00,MSFT,54.21
3/28/2016 16:00,MSFT,53.54
3/29/2016 16:00,MSFT,54.71
3/30/2016 16:00,MSFT,55.05
3/31/2016 16:00,MSFT,55.23
4/1/2016 16:00,MSFT,55.57
4/4/2016 16:00,MSFT,55.43
4/5/2016 16:00,MSFT,54.56
4/6/2016 16:00,MSFT,55.12
4/7/2016 16:00,MSFT,54.46
4/8/2016 16:00,MSFT,54.42
4/11/2016 16:00,MSFT,54.31
4/12/2016 16:00,MSFT,54.65
4/13/2016 16:00,MSFT,55.35
4/14/2016 16:00,MSFT,55.36
4/15/2016 16:00,MSFT,55.65
4/18/2016 16:00,MSFT,56.46
4/19/2016 16:00,MSFT,56.39
4/20/2016 16:00,MSFT,55.59
4/21/2016 16:00,MSFT,55.78
4/22/2016 16:00,MSFT,51.78
4/25/2016 16:00,MSFT,52.11
4/26/2016 16:00,MSFT,51.44
4/27/2016 16:00,MSFT,50.94
4/28/2016 16:00,MSFT,49.9
4/29/2016 16:00,MSFT,49.87
5/2/2016 16:00,MSFT,50.61
5/3/2016 16:00,MSFT,49.78
5/4/2016 16:00,MSFT,49.87
5/5/2016 16:00,MSFT,49.94
5/6/2016 16:00,MSFT,50.39
5/9/2016 16:00,MSFT,50.07
5/10/2016 16:00,MSFT,51.02
5/11/2016 16:00,MSFT,51.05
5/12/2016 16:00,MSFT,51.51
5/13/2016 16:00,MSFT,51.08
5/16/2016 16:00,MSFT,51.83
5/17/2016 16:00,MSFT,50.51
5/18/2016 16:00,MSFT,50.81
5/19/2016 16:00,MSFT,50.32
5/20/2016 16:00,MSFT,50.62
5/23/2016 16:00,MSFT,50.03
5/24/2016 16:00,MSFT,51.59
5/25/2016 16:00,MSFT,52.12
5/26/2016 16:00,MSFT,51.89
5/27/2016 16:00,MSFT,52.32
5/31/2016 16:00,MSFT,53
6/1/2016 16:00,MSFT,52.85
6/2/2016 16:00,MSFT,52.48
6/3/2016 16:00,MSFT,51.79
6/6/2016 16:00,MSFT,52.13
6/7/2016 16:00,MSFT,52.1
6/8/2016 16:00,MSFT,52.04
6/9/2016 16:00,MSFT,51.62
6/10/2016 16:00,MSFT,51.48
6/13/2016 16:00,MSFT,50.14
6/14/2016 16:00,MSFT,49.83
6/15/2016 16:00,MSFT,49.69
6/16/2016 16:00,MSFT,50.39
6/17/2016 16:00,MSFT,50.13
6/20/2016 16:00,MSFT,50.07
6/21/2016 16:00,MSFT,51.19
6/22/2016 16:00,MSFT,50.99
6/23/2016 16:00,MSFT,51.91
6/24/2016 16:00,MSFT,49.83
6/27/2016 16:00,MSFT,48.43
6/28/2016 16:00,MSFT,49.44
6/29/2016 16:00,MSFT,50.54
6/30/2016 16:00,MSFT,51.17
7/1/2016 16:00,MSFT,51.16
7/5/2016 16:00,MSFT,51.17
7/6/2016 16:00,MSFT,51.38
7/7/2016 16:00,MSFT,51.38
7/8/2016 16:00,MSFT,52.3
7/11/2016 16:00,MSFT,52.59
7/12/2016 16:00,MSFT,53.21
7/13/2016 16:00,MSFT,53.51
7/14/2016 16:00,MSFT,53.74
7/15/2016 16:00,MSFT,53.7
7/18/2016 16:00,MSFT,53.96
7/19/2016 16:00,MSFT,53.09
7/20/2016 16:00,MSFT,55.91
7/21/2016 16:00,MSFT,55.8
7/22/2016 16:00,MSFT,56.57
7/25/2016 16:00,MSFT,56.73
7/26/2016 16:00,MSFT,56.76
7/27/2016 16:00,MSFT,56.19
7/28/2016 16:00,MSFT,56.21
7/29/2016 16:00,MSFT,56.68
8/1/2016 16:00,MSFT,56.58
8/2/2016 16:00,MSFT,56.58
8/3/2016 16:00,MSFT,56.97
8/4/2016 16:00,MSFT,57.39
8/5/2016 16:00,MSFT,57.96
8/8/2016 16:00,MSFT,58.06
8/9/2016 16:00,MSFT,58.2
8/10/2016 16:00,MSFT,58.02
8/11/2016 16:00,MSFT,58.3
8/12/2016 16:00,MSFT,57.94
8/15/2016 16:00,MSFT,58.12
8/16/2016 16:00,MSFT,57.44
8/17/2016 16:00,MSFT,57.56
8/18/2016 16:00,MSFT,57.6
8/19/2016 16:00,MSFT,57.62
8/22/2016 16:00,MSFT,57.67
8/23/2016 16:00,MSFT,57.89
8/24/2016 16:00,MSFT,57.95
8/25/2016 16:00,MSFT,58.17
8/26/2016 16:00,MSFT,58.03
8/29/2016 16:00,MSFT,58.1
8/30/2016 16:00,MSFT,57.89
8/31/2016 16:00,MSFT,57.46
9/1/2016 16:00,MSFT,57.59
9/2/2016 16:00,MSFT,57.67
9/6/2016 16:00,MSFT,57.61
9/7/2016 16:00,MSFT,57.66
9/8/2016 16:00,MSFT,57.43
9/9/2016 16:00,MSFT,56.21
9/12/2016 16:00,MSFT,57.05
9/13/2016 16:00,MSFT,56.53
9/14/2016 16:00,MSFT,56.26
9/15/2016 16:00,MSFT,57.19
9/16/2016 16:00,MSFT,57.25
9/19/2016 16:00,MSFT,56.93
9/20/2016 16:00,MSFT,56.81
9/21/2016 16:00,MSFT,57.76
9/22/2016 16:00,MSFT,57.82
9/23/2016 16:00,MSFT,57.43
9/26/2016 16:00,MSFT,56.9
9/27/2016 16:00,MSFT,57.95
9/28/2016 16:00,MSFT,58.03
9/29/2016 16:00,MSFT,57.4
9/30/2016 16:00,MSFT,57.6
10/3/2016 16:00,MSFT,57.42
10/4/2016 16:00,MSFT,57.24
10/5/2016 16:00,MSFT,57.64
10/6/2016 16:00,MSFT,57.74
10/7/2016 16:00,MSFT,57.8
10/10/2016 16:00,MSFT,58.04
10/11/2016 16:00,MSFT,57.19
10/12/2016 16:00,MSFT,57.11
10/13/2016 16:00,MSFT,56.92
10/14/2016 16:00,MSFT,57.42
10/17/2016 16:00,MSFT,57.22
10/18/2016 16:00,MSFT,57.66
10/19/2016 16:00,MSFT,57.53
10/20/2016 16:00,MSFT,57.25
10/21/2016 16:00,MSFT,59.66
10/24/2016 16:00,MSFT,61
10/25/2016 16:00,MSFT,60.99
10/26/2016 16:00,MSFT,60.63
10/27/2016 16:00,MSFT,60.1
10/28/2016 16:00,MSFT,59.87
10/31/2016 16:00,MSFT,59.92
11/1/2016 16:00,MSFT,59.8
11/2/2016 16:00,MSFT,59.43
11/3/2016 16:00,MSFT,59.21
11/4/2016 16:00,MSFT,58.71
11/7/2016 16:00,MSFT,60.42
11/8/2016 16:00,MSFT,60.47
11/9/2016 16:00,MSFT,60.17
11/10/2016 16:00,MSFT,58.7
11/11/2016 16:00,MSFT,59.02
11/14/2016 16:00,MSFT,58.12
11/15/2016 16:00,MSFT,58.87
11/16/2016 16:00,MSFT,59.65
11/17/2016 16:00,MSFT,60.64
11/18/2016 16:00,MSFT,60.35
11/21/2016 16:00,MSFT,60.86
11/22/2016 16:00,MSFT,61.12
11/23/2016 16:00,MSFT,60.4
11/25/2016 16:00,MSFT,60.53
11/28/2016 16:00,MSFT,60.61
11/29/2016 16:00,MSFT,61.09
11/30/2016 16:00,MSFT,60.26
12/1/2016 16:00,MSFT,59.2
12/2/2016 16:00,MSFT,59.25
12/5/2016 16:00,MSFT,60.22
12/6/2016 16:00,MSFT,59.95
12/7/2016 16:00,MSFT,61.37
12/8/2016 16:00,MSFT,61.01
12/9/2016 16:00,MSFT,61.97
12/12/2016 16:00,MSFT,62.17
12/13/2016 16:00,MSFT,62.98
12/14/2016 16:00,MSFT,62.68
12/15/2016 16:00,MSFT,62.58
12/16/2016 16:00,MSFT,62.3
12/19/2016 16:00,MSFT,63.62
12/20/2016 16:00,MSFT,63.54
12/21/2016 16:00,MSFT,63.54
12/22/2016 16:00,MSFT,63.55
12/23/2016 16:00,MSFT,63.24
12/27/2016 16:00,MSFT,63.28
12/28/2016 16:00,MSFT,62.99
12/29/2016 16:00,MSFT,62.9
12/30/2016 16:00,MSFT,62.14
1/3/2017 16:00,MSFT,62.58
1/4/2017 16:00,MSFT,62.3
1/5/2017 16:00,MSFT,62.3
1/6/2017 16:00,MSFT,62.84
1/9/2017 16:00,MSFT,62.64
1/10/2017 16:00,MSFT,62.62
1/11/2017 16:00,MSFT,63.19
1/12/2017 16:00,MSFT,62.61
1/13/2017 16:00,MSFT,62.7
1/17/2017 16:00,MSFT,62.53
1/18/2017 16:00,MSFT,62.5
1/19/2017 16:00,MSFT,62.3
1/20/2017 16:00,MSFT,62.74
1/23/2017 16:00,MSFT,62.96
1/24/2017 16:00,MSFT,63.52
1/25/2017 16:00,MSFT,63.68
1/26/2017 16:00,MSFT,64.27
1/27/2017 16:00,MSFT,65.78
1/30/2017 16:00,MSFT,65.13
1/31/2017 16:00,MSFT,64.65
2/1/2017 16:00,MSFT,63.58
2/2/2017 16:00,MSFT,63.17
2/3/2017 16:00,MSFT,63.68
2/6/2017 16:00,MSFT,63.64
2/7/2017 16:00,MSFT,63.43
2/8/2017 16:00,MSFT,63.34
2/9/2017 16:00,MSFT,64.06
2/10/2017 16:00,MSFT,64
2/13/2017 16:00,MSFT,64.72
2/14/2017 16:00,MSFT,64.57
2/15/2017 16:00,MSFT,64.53
2/16/2017 16:00,MSFT,64.52
2/17/2017 16:00,MSFT,64.62
2/21/2017 16:00,MSFT,64.49
2/22/2017 16:00,MSFT,64.36
2/23/2017 16:00,MSFT,64.62
2/24/2017 16:00,MSFT,64.62
2/27/2017 16:00,MSFT,64.23
2/28/2017 16:00,MSFT,63.98
3/1/2017 16:00,MSFT,64.94
3/2/2017 16:00,MSFT,64.01
3/3/2017 16:00,MSFT,64.25
3/6/2017 16:00,MSFT,64.27
3/7/2017 16:00,MSFT,64.4
3/8/2017 16:00,MSFT,64.99
3/9/2017 16:00,MSFT,64.73
3/10/2017 16:00,MSFT,64.93
3/13/2017 16:00,MSFT,64.71
3/14/2017 16:00,MSFT,64.41
3/15/2017 16:00,MSFT,64.75
3/16/2017 16:00,MSFT,64.64
3/17/2017 16:00,MSFT,64.87
3/20/2017 16:00,MSFT,64.93
3/21/2017 16:00,MSFT,64.21
3/22/2017 16:00,MSFT,65.03
3/23/2017 16:00,MSFT,64.87
3/24/2017 16:00,MSFT,64.98
3/27/2017 16:00,MSFT,65.1
3/28/2017 16:00,MSFT,65.29
3/29/2017 16:00,MSFT,65.47
3/30/2017 16:00,MSFT,65.71
3/31/2017 16:00,MSFT,65.86
4/3/2017 16:00,MSFT,65.55
4/4/2017 16:00,MSFT,65.73
4/5/2017 16:00,MSFT,65.56
4/6/2017 16:00,MSFT,65.73
4/7/2017 16:00,MSFT,65.68
4/10/2017 16:00,MSFT,65.53
4/11/2017 16:00,MSFT,65.48
4/12/2017 16:00,MSFT,65.23
4/13/2017 16:00,MSFT,64.95
4/17/2017 16:00,MSFT,65.48
4/18/2017 16:00,MSFT,65.39
4/19/2017 16:00,MSFT,65.04
4/20/2017 16:00,MSFT,65.5
4/21/2017 16:00,MSFT,66.4
4/24/2017 16:00,MSFT,67.53
4/25/2017 16:00,MSFT,67.92
4/26/2017 16:00,MSFT,67.83
4/27/2017 16:00,MSFT,68.27
4/28/2017 16:00,MSFT,68.46
5/1/2017 16:00,MSFT,69.41
5/2/2017 16:00,MSFT,69.3
5/3/2017 16:00,MSFT,69.08
5/4/2017 16:00,MSFT,68.81
5/5/2017 16:00,MSFT,69
5/8/2017 16:00,MSFT,68.94
5/9/2017 16:00,MSFT,69.04
5/10/2017 16:00,MSFT,69.31
5/11/2017 16:00,MSFT,68.46
5/12/2017 16:00,MSFT,68.38
5/15/2017 16:00,MSFT,68.43
5/16/2017 16:00,MSFT,69.41
5/17/2017 16:00,MSFT,67.48
5/18/2017 16:00,MSFT,67.71
5/19/2017 16:00,MSFT,67.69
5/22/2017 16:00,MSFT,68.45
5/23/2017 16:00,MSFT,68.68
5/24/2017 16:00,MSFT,68.77
5/25/2017 16:00,MSFT,69.62
5/26/2017 16:00,MSFT,69.96
5/30/2017 16:00,MSFT,70.41
5/31/2017 16:00,MSFT,69.84
6/1/2017 16:00,MSFT,70.1
6/2/2017 16:00,MSFT,71.76
6/5/2017 16:00,MSFT,72.28
6/6/2017 16:00,MSFT,72.52
6/7/2017 16:00,MSFT,72.39
6/8/2017 16:00,MSFT,71.95
6/9/2017 16:00,MSFT,70.32
6/12/2017 16:00,MSFT,69.78
6/13/2017 16:00,MSFT,70.65
6/14/2017 16:00,MSFT,70.27
6/15/2017 16:00,MSFT,69.9
6/16/2017 16:00,MSFT,70
6/19/2017 16:00,MSFT,70.87
6/20/2017 16:00,MSFT,69.91
6/21/2017 16:00,MSFT,70.27
6/22/2017 16:00,MSFT,70.26
6/23/2017 16:00,MSFT,71.21
6/26/2017 16:00,MSFT,70.53
6/27/2017 16:00,MSFT,69.21
6/28/2017 16:00,MSFT,69.8
6/29/2017 16:00,MSFT,68.49
6/30/2017 16:00,MSFT,68.93
7/3/2017 16:00,MSFT,68.17
7/5/2017 16:00,MSFT,69.08
7/6/2017 16:00,MSFT,68.57
7/7/2017 16:00,MSFT,69.46
7/10/2017 16:00,MSFT,69.98
7/11/2017 16:00,MSFT,69.99
7/12/2017 16:00,MSFT,71.15
7/13/2017 16:00,MSFT,71.77
7/14/2017 16:00,MSFT,72.78
7/17/2017 16:00,MSFT,73.35
7/18/2017 16:00,MSFT,73.3
7/19/2017 16:00,MSFT,73.86
7/20/2017 16:00,MSFT,74.22
7/21/2017 16:00,MSFT,73.79
7/24/2017 16:00,MSFT,73.6
7/25/2017 16:00,MSFT,74.19
7/26/2017 16:00,MSFT,74.05
7/27/2017 16:00,MSFT,73.16
7/28/2017 16:00,MSFT,73.04
7/31/2017 16:00,MSFT,72.7
8/1/2017 16:00,MSFT,72.58
8/2/2017 16:00,MSFT,72.26
8/3/2017 16:00,MSFT,72.15
8/4/2017 16:00,MSFT,72.68
8/7/2017 16:00,MSFT,72.4
8/8/2017 16:00,MSFT,72.79
8/9/2017 16:00,MSFT,72.47
8/10/2017 16:00,MSFT,71.41
8/11/2017 16:00,MSFT,72.5
8/14/2017 16:00,MSFT,73.59
8/15/2017 16:00,MSFT,73.22
8/16/2017 16:00,MSFT,73.65
8/17/2017 16:00,MSFT,72.4
8/18/2017 16:00,MSFT,72.49
8/21/2017 16:00,MSFT,72.15
8/22/2017 16:00,MSFT,73.16
8/23/2017 16:00,MSFT,72.72
8/24/2017 16:00,MSFT,72.69
8/25/2017 16:00,MSFT,72.82
8/28/2017 16:00,MSFT,72.83
8/29/2017 16:00,MSFT,73.05
8/30/2017 16:00,MSFT,74.01
8/31/2017 16:00,MSFT,74.77
9/1/2017 16:00,MSFT,73.94
9/5/2017 16:00,MSFT,73.61
9/6/2017 16:00,MSFT,73.4
9/7/2017 16:00,MSFT,74.34
9/8/2017 16:00,MSFT,73.98
9/11/2017 16:00,MSFT,74.76
9/12/2017 16:00,MSFT,74.68
9/13/2017 16:00,MSFT,75.21
9/14/2017 16:00,MSFT,74.77
9/15/2017 16:00,MSFT,75.31
9/18/2017 16:00,MSFT,75.16
9/19/2017 16:00,MSFT,75.44
9/20/2017 16:00,MSFT,74.94
9/21/2017 16:00,MSFT,74.21
9/22/2017 16:00,MSFT,74.41
9/25/2017 16:00,MSFT,73.26
9/26/2017 16:00,MSFT,73.26
9/27/2017 16:00,MSFT,73.85
9/28/2017 16:00,MSFT,73.87
9/29/2017 16:00,MSFT,74.49
10/2/2017 16:00,MSFT,74.61
10/3/2017 16:00,MSFT,74.26
10/4/2017 16:00,MSFT,74.69
10/5/2017 16:00,MSFT,75.97
10/6/2017 16:00,MSFT,76
10/9/2017 16:00,MSFT,76.29
10/10/2017 16:00,MSFT,76.29
